/*
LTJS
NOLF2 CRES
11890 "Vous, là. J'ai un message de Kamal. Il veut vous voir."
11891 "Malheureusement, j'ai oublié où je l'avais vu. Vous devrez le trouver seule."
11892 "Comme vous, je suis victime de l'injustice. Les méchants policiers m'ont interdit de rester sous mon porche."
11893 "Je comprends que vous me trouviez irrésistible, mais j'en ai assez de vous parler."
11894 "Partez."
11895 "Les acteurs jouaient mal! Et les effets spéciaux! Le sang, on aurait dit de la peinture rouge!"
11896 "C'était du faux sang. Il est plus vif parce qu'il contient plus d'oxygène. Comment peux-tu critiquer les acteurs, avec les films que TOI tu aimes? J'abandonne."
11897 "Ma partie préférée, c'est quand elle commence à se déshabiller et que le camion traverse le mur. Ca m'a tellement fait rire que j'ai recraché mon soda par le nez."
11898 "J'ai bien aimé la scène au bar, le gars avec ce truc et l'autre avec le couvre-œil... J'ai cru qu'on allait m'envoyer à l'hôpital tellement je rigolais. Quel film génial."
11899 "Eteignez ce feu!"
11900 "Vous, là! J'ai dit d'éteindre ce feu!"
11901 "J'attends qu'on me sauve."
11902 "Il était temps."
11903 "Bonjour, agent Archer. Comment allez-vous aujourd'hui?"
11904 "Vous... vous me parlez... à moi? Wow."
11905 "Bonjour, Cate. Mildred vous remercie pour les fleurs. Elle se sent beaucoup mieux."
11906 "Mulligatawny? Perdu. Fichez le camp."
11907 "Par ici! Allez!"
11908 "Suivez-moi!"
11909 "Par ici!"
11910 "Vite!"
11911 "Ici!"
11912 "Abigail..."
20000 "empty"
20001 "empty"
20002 "empty"
20003 "empty"
20138 "Oh!"
20140 "Je saigne!"
20141 "Qu'est-ce que vous faites?"
20142 "Non, je vous en prie!"
20143 "Vous êtes horrible!"
20147 "Ici, minou!"
20148 "Vous pensez à quoi?"
20149 "Rangez ça!"
20150 "Vous me rendez nerveux!"
20154 "Au secours, je suis coincé!"
20155 "Je suis complètement immobilisé!"
20156 "Non!"
20157 "Oh non!"
20180 "Pitié!"
20182 "Hmm."
20183 "Je ne me sens pas bien du tout."
20184 "Hm?"
20185 "Qu'est-ce que c'est?"
20186 "C'est la fille de l'affiche!"
20187 "Police!"
20190 "Je ne vois rien!"
20603 "Oh!"
20605 "Je saigne!"
20606 "Qu'est-ce que vous faites?"
20607 "Non, je vous en prie!"
20608 "Vous êtes horrible!"
20612 "Ici, minou!"
20613 "Pourquoi essayez-vous de m'intimider?"
20614 "Pas besoin de ça!"
20615 "Vous me rendez très nerveuse!"
20619 "A l'aide, je suis bloqué!"
20620 "Je ne peux pas bouger!"
20621 "Oh oh!"
20622 "Oh non!"
20645 "Pitié!"
20647 "Hmm."
20648 "Je ne me sens pas très bien."
20649 "Hm?"
20650 "Qu'est-ce que c'est?"
20651 "C'est la fille de l'affiche!"
20652 "Police!"
20655 "Je ne vois rien!"
20930 "Pas la peine de faire ça!"
20931 "S'il vous plaît, ne pointez pas ça sur moi."
20932 "Ne me faites pas de mal!"
20956 "A l'aide!"
20957 "Pourquoi moi?"
20959 "Hum."
20961 "Hmmm."
20962 "Qu'est-ce qu'on a ici."
20963 "Intéressant."
20964 "Mon Dieu!"
20965 "Ca va?"
20966 "Bon sang!"
20967 "Il y a du danger."
20968 "Les détecteurs s'affolent."
20969 "Pas de quoi s'alarmer."
20970 "Attaque de l'objectif."
20971 "A l'attaque! A l'attaque!"
20972 "Demande de renforts."
20973 "Poursuite de l'objectif."
20974 "Forme de vie suspecte détectée."
20975 "Quel joli petit minou."
20976 "Danger!"
20977 "Intrusion suspectée dans les environs."
20978 "Stimulus auditif suspect détecté."
20979 "Intrus détecté!"
20980 "Stimulus visuel suspect détecté."
20981 "Erreur de système."
20982 "Dommage mineur subi."
20983 "Substance adhésive détectée."
20984 "Objet dangereux détecté."
20985 "Les maths, c'est fun."
20986 "Calculs en cours."
20987 "Tous les systèmes en fonction."
20988 "Analyse du système en cours."
20989 "Scanner."
20990 "Séquence patrouille active."
20992 "Résultats de l'enquête: peu concluant."
20993 "Calcul du trajet probable."
20994 "Calcul en cours."
20995 "Substance gazeuse détectée."
20996 "Début de la procédure de recherche."
20997 "Résultats de la recherche: peu concluant."
20998 "Etes-vous opérationnel?"
21162 "Vilain minou!"
21163 "Minou, minou, minou!"
21164 "Argghh!"
21165 "Yeahhhh."
21166 "Roooaarrr!"
21167 "Rrrrr."
21168 "Mmmmmm."
21169 "Grrrr."
21170 "Eurr?"
21171 "Rr."
21172 "AAAAHHHHRRRRGGGHHHH!!!"
21173 "Tuer!"
21174 "Détruire!"
21177 "Rr?"
21184 "Rrrr."
21185 "Grrr."
21186 "Mmm."
21188 "Hum?"
21189 "(ricanement sardonique )"
21190 "(ricanement sardonique )"
21191 "(ricanement sardonique )"
21192 "(ricanement sardonique )"
25000 "<OBJETS DE RENSEIGNEMENT C01S01>"
25001 "UNUSED"
25002 "Avertissement: couvre-feu du village@AVERTISSEMENT:\n\nUn couvre-feu obligatoire sera effectif ce soir de 18:00 à 6:00. Les résidents qui seront surpris hors de chez eux durant ce couvre-feu seront réprimandés.\n\nHaruko Muroi\nAdministrateur adjoint\nClan ninja Katakuri"
25003 "Mémo du clan ninja: patrouilles@A tous les membres du clan:\n\nNous pensons que l'espion va entrer par l'est dans le village, car c'est là que sont concentrées la plupart des meilleures attractions touristiques. Mais il est également possible que l'espion arrive par les chutes d'eau. Présentez-vous à vos postes promptement ce soir. Il est recommandé de manger avant de prendre votre tour de garde, car notre budget nourriture a été dépensé lors de l'attaque du QG du clan Oshii le mois dernier.\n\nHaruko Muroi\nAdministrateur adjoint"
25004 "Dossier UNION: ninjas@Cate,\n\nBien que nous n'avons que peu d'informations concernant le clan ninja de Inotakimura, nous avons quelques détails à vous communiquer: \n\n- les ninjas sont entraînés pour couvrir de longues distances et frapper leurs ennemis.\n\n- Ils utilisent des bombes de fumigènes pour disparaître, avant de souvent réapparaître à côté de leurs ennemis pour les attaquer par surprise.\n\nJ'espère que ces informations vous seront utiles. Prenez soin de vous.\n\nBruno Lawrie\nAgent senior\nDivision des opérations spéciales de l'UNION"
25005 "Mémo UNION: objectifs bonus@Agent Archer,\n\nParfois, vous aurez l'occasion de remplir des missions secondaires pour gagner des points de compétence supplémentaires. Cherchez des objets de renseignements comme des notes, des mallettes ou des lettres.\n\nVoici un type d'objectif secondaire simple: j'ai éparpillé six pages du manuel de l'UNION dans la zone. Retrouvez-les avant de continuer.\n\nSanta,\nDirecteur des gadgets\nDivision création de jouets de l'UNION"
25006 "Manuel de l'UNION: fouiller@FOUILLER\n\nLes ennemis transportent souvent des objets de valeur, comme des munitions, des morceaux d'armure, des trousses de soins ou des documents importants. Pensez donc bien à les fouiller en utilisant la commande Action jusqu'à ce que la jauge de progression disparaisse. Il est conseillé de tirer vos victimes dans la pénombre ou un endroit tranquille avant de les fouiller, pour ne pas attirer l'attention.\n\nVous pouvez également fouiller les tiroirs ou les piles de documents pour trouver des objets de renseignement. C'est souvent à l'issue des fouilles que vous aurez des objectifs complémentaires à atteindre."
25007 "Manuel de l'UNION: ennemis inconscients@ENNEMIS INCONSCIENTS\n\nVos ennemis qui sont inconscients,  par exemple à la suite de l'utilisation du tazer, finiront par se relever. Ils peuvent également être réveillés par leurs camarades.\n\nVous pouvez désarmer les ennemis inconscients en les fouillant. Ils ne seront alors plus une menace à moins qu'ils ne trouvent une arme de remplacement."
25008 "Manuel de l'UNION: commande Action@COMMANDE ACTION\n\nQuand vous visez un objet ou un personnage avec qui vous pouvez agir, un texte s'affiche au centre de l'écran pour vous dire ce qui va se produire si vous utilisez la commande Action (par défaut: bouton droit de la souris). Si le texte est grisé, cela signifie que certaines conditions nécessaires pour interagir ne sont pas encore remplies. Par exemple, vous devrez crocheter une porte verrouillée ou trouver quelque chose avant de l'ouvrir.\n\nLa commande Action vous permet également de recharger votre arme (si c'est possible) lorsque vous ne visez rien en particulier."
25009 "Manuel de l'UNION: se cacher@SE CACHER\n\nLorsque vous arrivez à un endroit où il est possible de se cacher, vous verrez une icône le signalant. Si vous vous tenez parfaitement immobile, vous vous y cacherez. Les ennemis ne vous verront alors qu'à bout portant. Vous restez caché tant que vous restez dans la cachette ou que vous ne vous déplacez pas rapidement ni n'utilisez une arme.\n\nSi vous ne pouvez pas vous cacher parce qu'un ennemi sait que vous êtes là, l'icône sera barrée."
25010 "Manuel de l'UNION: objets de renseignement@OBJETS DE RENSEIGNEMENT\n\nPensez toujours à chercher les documents importants. Certains peuvent contenir des informations essentielles à la réussite de votre mission.\n\nVous pouvez lire les documents que vous trouvez à tout moment en accédant à l'écran de renseignement. (par défaut: I)."
25011 "Manuel de l'UNION: quitter une zone 1@QUITTER UNE ZONE, CHAP. 1\n\nLorsque vous voyez une icône de porte, cela signifie que vous approchez de la fin de la zone. Avancez vers la sortie, mais seulement si vous avez terminé votre exploration."
25012 "Mémo UNION: cadeaux@Agent Archer,\n\nAutant que cela est possible, je vous laisserai du matériel et des munitions sur les sites de mission. Il est devenu traditionnel que les cadeaux de Santa soient enveloppés comme des cadeaux de noël.\n\nJe vous assure que l'idée ne vient pas de moi!\n\nSanta"
25013 "Rappel: état de mission@ECRAN DE MISSION\n\nConsultez l'écran de mission (par défaut: Tab) pour en savoir plus sur votre objectif actuel. Vous y verrez vos objectifs actuels, que vous devez accomplir pour terminer la mission. Les objectifs secondaires (des missions qui ne sont pas obligatoires mais que vous pouvez accomplir pour avoir des points de compétence supplémentaires) sont également présentés, ainsi que les Paramètres, à savoir les règles à suivre. Si vous ne respectez pas les paramètres de la mission, vous n'aurez pas autant de points de compétence et vous risquez même de faire rater la mission."
25014 "Rappel: écran d'équipement@ECRAN D'EQUIPEMENT\n\nLorsque vous trouvez de nouvelles armes, gadgets ou munitions, pensez à consulter l'écran d'équipement (par défaut: ,), pour plus de renseignements à leur sujet. Cet écran vous permet également de sélectionner des équipements, des munitions ou des fonctions de gadget et le jeu est en pause quand vous le consultez."
25015 "Rappel: points de compétence@POINTS DE COMPETENCE\n\nVous serez récompensé de points de compétence pour avoir surmonté certains obstacles ou avoir accompli certains objectifs. Dans l'écran de joueur (par défaut: P), vous pouvez dépenser ces points pour améliorer vos compétences. Réfléchissez à comment vous voulez jouer avant d'investir vos points."
25016 "Rappel: neutraliser vos ennemis@NEUTRALISER LES ENNEMIS\n\nVous pouvez éliminer les ennemis discrètement avec des armes silencieuses, comme le Tazer, l'arbalète ou un pistolet avec silencieux. Si vos ennemis sont alertés de votre présence, ou s'ils hurlent parce qu'ils sont blessés, ils vont attirer l'attention."
25017 "Rappel: déplacer les corps@DEPLACER LES CORPS\n\nVos ennemis seront alarmés s'ils découvrent un camarade au sol. Mais vous pouvez déplacer les corps des ennemis inconscients ou morts pour les déposer à un endroit où personne ne les trouvera en utilisant la commande associée (par défaut: G). Vous ne pouvez pas courir ou utiliser une arme lorsque vous portez un corps, faites attention."
25018 "Rappel: Distractions@DISTRACTIONS\n\nVos ennemis ne sont pas sourds, et vous devez donc apprendre à progresser sans bruit. En vous déplaçant furtivement (par défaut: Maj gauche), ils ne vous entendront pas venir. De plus, certains matériaux (comme l'herbe, la moquette ou la neige) atténuent le bruit de vos pas, tandis que d'autres (métal ou carrelage par exemple), les amplifient.\n\nEvitez également de faire sonner des cloches ou de renverser une bouteille, car cela attirera sans doute l'attention."
25019 "Rappel: se pencher@SE PENCHER\n\nEn vous penchant au coin des murs, vous pouvez voir ce qui vous attend de l'autre côté (par défaut: A et E). Ne regardez pas trop longtemps, ou vous risquez d'attirer l'attention."
25020 "<OBJETS DE RENSEIGNEMENT C01S02>"
25021 "Manuel de l'UNION: boussole@BOUSSOLE\n\nEn plus de vous permettre de vous orienter dans votre environnement, la boussole vous fournit d'autres informations utiles. L'icône d'objectif vous indique les endroits essentiels à votre mission. Vous pourrez également parfois voir un X, qui indique un point de navigation ou une destination importante."
25022 "Mémo clan ninja: Cate Archer@ATTENTION A TOUS LES MEMBRES DU CLAN\n\nSurveillez tous agissements de l'agent de l'UNION Cate Archer. Signalez immédiatement sa présence à Takashi-san. \n\nHaruko Muroi\nAdministrateur adjoint"
25023 "Manuel de l'UNION: Difficulté@DIFFICULTE\n\nSouvenez-vous que vous pouvez régler la difficulté de votre mission à tout moment depuis le menu des Options, dans Jeu et en modifiant le réglage de difficulté. La difficulté influe principalement sur les dégâts que vous infligent vos ennemis. Si vous en avez assez de ne pas avancer ou que le jeu vous semble trop facile, essayez de modifier la difficulté."
25024 "Manuel de l'UNION: Enregistrer@ENREGISTRER\n\nSouvenez-vous d'enregistrer vos progrès de temps en temps, soit via l'option Enregistrer dans le menu Système, soit en utilisant la sauvegarde rapide (F6). De plus, souvenez-vous que vos progrès sont automatiquement enregistrés lorsque vous entrez dans une nouvelle zone, ce qui vous permet de recommencer au début de la mission si nécessaire."
25025 "Manuel des espions: Distractions@DISTRACTIONS\n\nUn des moyens les plus efficace de passer sans se faire remarquer consiste à attirer l'attention de l'ennemi ailleurs, par exemple en utilisant une pièce de monnaie dans une allée sombre pour les attirer loin de leurs postes. Si la présence d'un potentiel intrus peut ne pas suffire à les attirer, le bruit distinctif d'une pièce qui tombe au sol le fera sans aucun doute. Si vous n'avez pas de pièce, vous pouvez improviser en utilisant votre arbalère. Ne faites pas trop de raffut ou vous risquez d'alarmer vos ennemis."
25026 "Mémo clan ninja: RDV déplacé@IMPORTANT! A LIRE!\n\nA la demande du Directeur, le rendez-vous de ce soir a été déplacé pour se tenir à nouveau à la résidence principale. Assurez-vous de lire le nouveau plan de patrouilles pour éviter les confusions. Si vous patrouillez dans une zone que vous ne connaissez pas, prenez note de l'emplacement des toilettes appropriées dans votre secteur.\n\nHaruko Muroi\nAdministrateur adjoint"
25027 "UNUSED"
25028 "UNUSED"
25029 "UNUSED"
25030 "Carte: Maison@"
25031 "Note de Hatori-san: Instructions@Agent Archer\n\nJ'ai laissé des instructions vous expliquant où et comment me contacter. Pour des raisons de sécurité, j'ai caché quatre notes codées dans le voisinage. Chacune contient une partie du message. Ainsi, si l'une des notes est découverte et décodée, ma sécurité ne sera pas compromise.\n\nJ'ai également camouflé un Pirateur à côté d'un distributeur.\n\nIsamu Hatori"
25032 "Note de Hatori-san: Rendez-vous@Je vous retrouverai au magasin de friandises à l'ouest du quartier. Cherchez l'enseigne avec une grue."
25033 "Note de Hatori-san: Boîte aux lettres rouge@Il y a trois boîtes aux lettres devant le magasin. Vous devez les organiser dans le bon ordre pour me prévenir.\n\nLa boîte aux lettres rouge doit être ouverte."
25034 "Note de Hatori-san: Boîte aux lettres grise@Il y a trois boîtes aux lettres devant le magasin. Vous devez les organiser dans le bon ordre pour me prévenir.\n\nLa boîte aux lettres grise doit être fermée."
25035 "Note de Hatori-san: Boîte aux lettres bleue@Il y a trois boîtes aux lettres devant le magasin. Vous devez les organiser dans le bon ordre pour me prévenir.\n\nLa boîte aux lettres bleue doit être ouverte."
25036 "Mémo du clan ninja: Plaintes@A tous les membres du clan:\n\nNous avons été prévenus que certains d'entre vous ne sont pas satisfaits de leur affectation actuelle. Je sais que le Directeur n'est pas une personne des plus faciles. Mais souvenez-vous qu'Isako-san a une dette d'honneur envers lui. Acceptez ces désagréments pour l'honneur de notre clan.\n\nSi cela vous pose un problème, contactez Obaba qui finalise actuellement sa production de poison.\n\nYamata Shena\nResponsable psychologique"
25037 "Note: Livraison d'une valise@Agent Archer\n\nVeuillez livrer cette valise à Hatori-san aussi rapidement que possible. Elle contient des informations pertinentes au sujet de votre prochaine mission.\n\nSanta"
25038 "UNUSED"
25039 "Manuel des espions@MANUEL D'ENTRAINEMENT DES ESPIONS"
25040 "<OBJETS DE RENSEIGNEMENT C02S01>"
25041 "Lettre d'Isako: page 1@A: Hideko Sato\nDe: Isako, chef du clan ninja Katakuri\n\nJe vous remercie de votre inquiétude, mais je ne peux pas accepter votre offre généreuse. Comme vous le savez, j'ai une dette d'honneur envers le Directeur. Je ne peux pas rester sans rien faire et le laisser tuer, même si sa mort me libérait. Ma conscience ne pourrait supporter une telle trahison."
25042 "Lettre d'Isako: page 2@Peut-être que les circonstances de mon obligation vous permettront de mieux comprendre mon raisonnement. Lorsque mes parents ont été assassinés, une vieille femme m'a trouvé dans les rues de Kyoto. Sa mauvaise santé ne lui permettait pas de s'occuper de moi, mais elle parvint à convaincre sa fille, qui dirigeait à l'époque le clan ninja Sakuragaoka, de me prendre en charge et de me former."
25043 "Lettre d'Isako: page 3@Quand j'ai eu 14 ans, on m'a confié ma première mission: assassiner un marchand avide qui volait des jeunes filles à leurs familles pour les prostituer dans des repaires de malfrats. C'était une tâche simple, mais j'ai été capturée avant de pouvoir le tuer, ayant été trahie par l'homme qui avait commandé l'assassinat lui-même. Il nous avait piégé afin de pouvoir me prendre et ainsi gagner l'estime de son maître."
25044 "Lettre d'Isako: page 4@Avant que le marchand n'ait pu me mettre à mort, son ami européen est intervenu, demandant que je sois épargnée et que je travaille pour lui. Le marchand accepta et le Directeur, puisque c'est de lui qu'il s'agit, devint mon nouveau maître. Ainsi, comprenez-vous, cela me désole, mais je lui dois ma vie et je dois lui rembourser sa générosité, bien qu'il ait agit par intérêt personnel. Mais je vous remercie très humblement pour votre inquiétude.\n\nIsako"
25045 "Manuel des espions@MANUEL D'ENTRAINEMENT DES ESPIONS"
25046 "Note de Hatori-san: excuses@Agent Archer,\n\nJe ne peux pas rester dans le secteur, il y a trop d'activité ninja. Retournez au pont, où Yamata-san vous attend.\n\nSoyez très prudente. Je n'ai jamais vu le clan si déterminé.\n\nIsamu Hatori"
25047 "Mémo UNION: parler avec des gens@Agent Archer\n\nParlez toujours aux personnes identifiées comme des amis, pour voir s'ils ont des informations utiles à vous communiquer. Vous devrez peut-être leur parler plusieurs fois pour savoir tout ce qu'ils ont à vous dire.\n\nSanta"
25048 "Lettre: le Directeur@Cher M. Jones,\n\nJ'ai trouvé des informations sur ce mystérieux anglais. D'après nos sources, il a acheté la maison Fujioka il y a plus de dix ans. Il aurait dit qu'il venait au Japon car c'est très éloigné de l'Angleterre, mais personne ne sait en quoi cela est important pour lui. Je vais continuer mes recherches.\n\nIsamu Hatori"
25049 "Lettre: anniversaire d'Isako@Ma chère Isako,\n\nJe sais que je n'ai pas été le parrain idéal et que vous me servez plus par sens du devoir que par fidélité. Je ne peux pas vous en blâmer. Toutefois, j'espère que vous comprenez à quel point vous êtes importante pour moi.\n\nL'honneur et la compétence sont des vertues déjà rares parmi ces hypocrites arrogants que nous terrorisons. Dans notre métier, elles sont encore plus rares.\n\nBon anniversaire.\n\nLe Directeur"
25050 "Note: Isako et le Directeur@Honorable administrateur adjoint,\n\nLa nuit dernière, j'étais de garde dans le bâtiment principal. Alors que je patrouillais sur le toit, j'ai entendu rire à travers une fenêtre ouverte. Le Directeur était en train d'expliquer à ses invités les manipulations auxquelles il devait se livrer pour se concilier ses loyaux serviteurs ninjas. Il disait que comme un chien, Isako est facile à rendre docile. Il suffit de lui faire montre d'un peu de considération paternelle. Vous devez lui DIRE! Cet homme est insupportable.\n\nMasayo"
25051 "Note: Marques de craie@Agent Archer,\n\nHatori-san nous a informés qu'il a observé un ninja dessiner des marques à la craie devant trois bâtiments du secteur. Nous pensons que ces marques sont destinées aux agents qui lâchent des informations ou des objets de renseignement utiles.\n\nEssayez de localiser et d'effacer ces marques, pour que nous puissions choisir d'autres sites de livraison.\n\nSanta"
25052 "Note: Patience@Masayo-san\n\nJe comprends et je partage votre frustration, mais la patience est une vertue. Le sens de l'honneur est très important pour Isako-san. Des rumeurs ne suffiront pas à la convaincre d'en faire abstraction. Je le sais par expérience. Un jour, il va se trahir. Tout ce que je peux faire, c'est m'assurer qu'il a toujours assez de saké sous la main pour que sa langue reste déliée.\n\nHaruko Muroi\nAdministrateur adjoint"
25053 "Note de Hatori-san: attention@Agent Archer,\n\nLorsque vous arriverez sur zone, attention à ne pas faire trop de bruit! Si vous êtes repérée, vous n'aurez pas la possibilité de photographier le Directeur. Ce serait dommage de rater quelques points de compétence en voulant aller trop vite.\n\nIsamu Hatori"
25054 "Mémo UNION: lanceur utilitaire@Agent Archer,\n\nLe lanceur utilitaire CT-180 est l'un de nos outils les plus polyvalents. Sa munition standard est un outil de pistage qui indique la position de votre cible sur la boussole. La fléchette est suffisamment légère pour que vos ennemis ne remarquent pas qu'ils ont été touchés. \n\nSanta"
25055 "UNUSED"
25056 "UNUSED"
25057 "UNUSED"
25058 "UNUSED"
25059 "UNUSED"
25060 "<OBJETS DE RENSEIGNEMENT C02S02>"
25061 "Mémo clan ninja: alerte@Tous les membres du clan doivent être en état d'alerte maximal! L'espion n'a toujours pas été pris! Placez des barrages routiers aux approches sud et est!\n\nNe la laissez pas s'échapper!\n\nHaruko Muroi\nAdministrateur adjoint"
25062 "Mémo clan ninja: l'espion@ATTENTION A TOUS LES MEMBRES DU CLAN\n\nJe veux que l'espion meurt honorablement et rapidement. Le Directeur et ses hommes ne doivent tirer aucune satisfaction de sa mort.\n\nIsako"
25063 "Note: Emiko en retard@Emiko,\n\nOù es-tu? L'alarme a sonné et tout le monde doit se rendre à la Maison. Si tu as cette note, dépêche-toi avant qu'Isako-san remarque que tu n'es pas là!\n\nYukiko"
25064 "Manuel des espions@MANUEL D'ENTRAINEMENT DES ESPIONS"
25065 "Mémo clan ninja: Cate Archer@ATTENTION A TOUS LES MEMBRES DU CLAN\n\nLa cible de l'opération de ce soir est Cate Archer, l'espion britannique. Ne la sous-estimez pas.\n\nOh, et faites-la souffrir.\n\nLe Directeur"
25066 "UNUSED"
25067 "UNUSED"
25068 "UNUSED"
25069 "<OBJETS DE RENSEIGNEMENT C02S03>"
25070 "Mémo clan ninja: lecture de poésie en punition@ATTENTION A TOUS LES MEMBRES DU CLAN\n\nLe Directeur a indiqué que si l'espion venait à s'échapper, le clan entier serait sujet à une récitation de poésie en punition, tirée des oeuvres de sa mère, notamment \"Mon ingrat de fils\", sa courageuse, mais inexcusable, contribution à la tradition des sagas islandaise.\n\nPour l'amour de vos collègues, soyez d'une extrême vigilance.\n\nHaruko Muroi\nAdministrateur adjoint"
25071 "Mémo clan ninja: annulation de la soirée@ATTENTION A TOUS LES MEMBRES DU CLAN\n\nEn raison de la situation d'urgence, nous devons remettre la soirée d'anniversaire de Mikiko-san à demain soir.\n\nHaruko Muroi\nAdministrateur adjoint"
25072 "UNUSED"
25073 "UNUSED"
25074 "UNUSED"
25075 "UNUSED"
25076 "UNUSED"
25077 "UNUSED"
25078 "UNUSED"
25079 "UNUSED"
25080 "<OBJETS DE RENSEIGNEMENT C03S01>"
25081 "Manuel de l'UNION: quitter une zone 2@QUITTER UNE ZONE, CHAPITRE 2\n\nUne icône de porte avec une flèche dans les deux sens indique que vous pouvez revenir dans une zone après l'avoir quittée. Parfois, vous devrez sortir et revenir dans des zones pour surmonter certains obstacles ou accomplir certains objectifs."
25082 "CARTE: terrain de la base@"
25083 "Mémo soviétique: noyade@A: Tous les personnels\nDe: Ressources humaines\nLa productivité de notre grande installation chute en raison de la noyade inévitable de nos camarades Zymlyanoi et Alexey. Les patrouilles n'ont plus le droit d'emprunter des raccourcis en passant sur le lac gelé jusqu'à nouvel ordre.\n\nVous êtes surveillés."
25084 "UNUSED"
25085 "Mémo UNION: torche@Agent Archer,\n\nJ'ai ajouté un petit quelque chose à votre laque. Utilisez la bombe de laque pour découper certains types de verrous et de charnières en métal. Bonne chance!\n\nSanta"
25086 "Paperasse soviétique: Cigarettes@A TOUS LES PERSONNELS\n\nAnnexe 90/C4 du Manuel personnel d'hygiène et de santé (volume 7, page 3483). La ration quotidienne en cigarettes est de 18 par homme. Dépasser cette limite est passible de la peine de mort, à moins que les cigarettes soient volées (passible de torture et de peine de mort) ou offerte par un camarade (passible de torture mais pas de mort). Les personnels qui dépassent cette limite seront exécutés.\n\nVous êtes surveillés."
25087 "Mémo UNION: briefing de mission@Agent Archer\n\nD'après nos renseignements, il sera plus facile d'entrer que de sortir. Votre premier objectif consiste donc à saboter les communications et les centrales ennemies.\n\nVous devrez également placer des charges sur un pont proche de votre position, pour les faire exploser à votre retour. Détruire le pont devrait permettre d'empêcher toute poursuite.\n\nJ'ai indiqué la position d'une cabane de chasse où nous avons déposé du ravitaillement pour vous, notamment un fusil de précision qui peut être utile.\n\nSanta."
25088 "Mémo UNION: lanceur utilitaire@Agent Archer,\n\nVous trouverez ci-joint un lanceur utilitaire avec 10 fléchettes tranquillisantes réutilisables. Chaque fléchette contient un puissant sédatif qui endort immédiatement la cible. Remarquez qu'un ennemi endormi finira par se réveiller.\n\nVous pouvez Changer de munitions (par défaut: F) pour utiliser un outil de pistage à la place. Souvenez-vous que vous pouvez également changer de munitions dans l'écran d'équipement quand le jeu est en pause.\n\nSanta"
25089 "UNUSED"
25090 "UNUSED"
25091 "UNUSED"
25092 "UNUSED"
25093 "UNUSED"
25094 "UNUSED"
25095 "UNUSED"
25096 "UNUSED"
25097 "UNUSED"
25098 "UNUSED"
25099 "UNUSED"
25100 "<OBJETS DE RENSEIGNEMENT C03S04>"
25101 "Mémo UNION: cabane de chasse@Agent Archer,\n\nTrouvez le ravitaillement que nous avons laissé pour vous.\n\nLorsque vous aurez accompli vos objectifs, revenez-y et envoyez un message radio au QG. Vous avez intérêt à attendre le soir pour entrer dans le complexe militaire.\n\nSanta"
25102 "UNUSED"
25103 "UNUSED"
25104 "UNUSED"
25105 "UNUSED"
25106 "UNUSED"
25107 "UNUSED"
25108 "UNUSED"
25109 "UNUSED"
25110 "UNUSED"
25111 "UNUSED"
25112 "UNUSED"
25113 "UNUSED"
25114 "UNUSED"
25115 "UNUSED"
25116 "UNUSED"
25117 "UNUSED"
25118 "UNUSED"
25119 "UNUSED"
25120 "<OBJETS DE RENSEIGNEMENT C03S03>"
25121 "Paperasse soviétique: consommation de café@A: tous les personnels\n\nAnnexe 90/C-4 du manuel d'hygiène et de santé (volume 12, page 4). Il est indiqué que chaque soldat doit consommer précisément 9 tasses de café par jour. Les personnels qui rallongent leur café avec de l'eau ou d'autres substances seront abattus à vue. Quiconque sera pris en train de jeter son café dans des plantes ou dans les toilettes sera exécuté par injection. Donner votre café à un chien est passible d'une punition d'archivage au bâtiment principal des archives.\n\nVous êtes surveillés."
25122 "Mémo soviétique: demande d'accès M-9@Lieutenant Guniko,\n\nJe vous écris pour demander l'accès à une unité de traitement des données M-9 dans le bâtiment principal des archives. J'ai été affecté au projet Omega, mais je ne peux pas me présenter sans le niveau d'accréditation suffisant. J'ai déjà soumis plusieurs demandes d'accréditation, mais elles ont été refusées car je n'ai pas accès à une unité de traitement des données M-9. Je ne sais pas quelle procédure suivre.\n\nMes respects,\nCaporal Butsenko"
25123 "Mémo soviétique: refus d'accès M-9@Caporal Butsenko,\n\nj'ai peur de devoir refuser de vous donner accès à l'unité de traitement des données M-9. Je comprends les difficultés que vous rencontrez, mais je n'ai pas l'autorité suffisante pour accorder l'accès à ceux qui n'ont pas déjà accès à l'unité de traitement des données M-9. Lorsque vous aurez obtenu l'autorisation requise, je vous donnerai l'autorisation requise. J'espère que ces informations ont clarifié les choses.\n\nLieutenant Guniko"
25124 "UNUSED"
25125 "UNUSED"
25126 "UNUSED"
25127 "Document: partie du rapport de situation militaire\n\nChapitre I. Informations de contexte\n\nCe rapport a été préparé à la demande du général Nikolai Zhukov, qui est un excellent général et un de mes héros préférés. Saviez-vous que le général Zhukov est un vétéran décoré de la grande guerre patriotique? C'est vrai! C'est également un grand botaniste qui s'intéresse tout particulièrement aux plantes crucifères, que j'aime beaucoup. Notamment les blettes."
25128 "UNUSED"
25129 "UNUSED"
25130 "Paperasse soviétique: demande de carburant@FORMULAIRE DE REQUISITION J-9:\n\n1. Objet(s) demandé(s): carburant pour véhicules, 10 barils.\n2. Raison de la demande: ravitaillement inadéquat.\n3. En faisant cette demande, suggérez-vous que l'Union Soviétique ne répond pas à vos besoins.? \n\n( )Oui       (x)Non"
